ticker,fs_method,top_k,n_past,activation,MAE,RMSE,MAPE,n_features,features
TSM,corr,10,10,relu,0.01982320882421576,0.026109964302819276,106.06468398106601,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)', 'Volume', '%D', 'debtc', 'term_spread', 'commodity_index']"
TSM,corr,10,10,selu,0.01962918350097024,0.025141453908078308,136.85616342339753,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)', 'Volume', '%D', 'debtc', 'term_spread', 'commodity_index']"
TSM,corr,10,20,tanh,0.01938223311785417,0.025195994963744,134.63592900378188,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)', 'Volume', '%D', 'debtc', 'term_spread', 'commodity_index']"
TSM,corr,10,20,relu,0.020148762738494547,0.02648895679869781,105.72972831351622,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)', 'Volume', '%D', 'debtc', 'term_spread', 'commodity_index']"
TSM,corr,10,20,selu,0.019204505363457774,0.025024770267179343,98.13137967015744,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)', 'Volume', '%D', 'debtc', 'term_spread', 'commodity_index']"
TSM,corr,10,40,tanh,0.019857582340229784,0.025896012293658354,92.96148763964064,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)', 'Volume', '%D', 'debtc', 'term_spread', 'commodity_index']"
TSM,corr,10,40,relu,0.021057413109322787,0.027156562765112118,119.13679490205473,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)', 'Volume', '%D', 'debtc', 'term_spread', 'commodity_index']"
TSM,corr,10,40,selu,0.019639991418231865,0.025606636116701664,125.08109774154039,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)', 'Volume', '%D', 'debtc', 'term_spread', 'commodity_index']"
TSM,corr,10,60,tanh,0.019450090306887498,0.02552101943250171,108.58579203532209,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)', 'Volume', '%D', 'debtc', 'term_spread', 'commodity_index']"
TSM,corr,10,60,relu,0.021548599983297986,0.027443492298591655,168.76462973208172,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)', 'Volume', '%D', 'debtc', 'term_spread', 'commodity_index']"
TSM,corr,10,60,selu,0.01956285126449692,0.02552054688224459,138.72151016089086,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)', 'Volume', '%D', 'debtc', 'term_spread', 'commodity_index']"
TSM,rf,3,10,tanh,0.019163695107952343,0.024938980190648313,120.09523457679585,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14']"
TSM,rf,3,10,relu,0.019012414860220494,0.025236095380704343,128.02079678889498,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14']"
TSM,rf,3,10,selu,0.02075485346996986,0.026640031568797948,130.97466730638496,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14']"
TSM,rf,3,20,tanh,0.019396543360539975,0.02508765570375695,201.27812218889224,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14']"
TSM,rf,3,20,relu,0.01955364504740823,0.025271862952028663,140.32436395488986,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14']"
TSM,rf,3,20,selu,0.019728366450112556,0.025328923173661595,136.26013473156516,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14']"
TSM,rf,3,40,tanh,0.019557751426326254,0.02513280540492064,151.26043881615794,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14']"
TSM,rf,3,40,relu,0.0190430537893615,0.02472674495845746,130.4491501234991,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14']"
TSM,rf,3,40,selu,0.02310643724092967,0.028559660398643907,260.88549792600617,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14']"
TSM,rf,3,60,tanh,0.01943120980963704,0.025220533252251286,141.74105608984001,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14']"
TSM,rf,3,60,relu,0.019838756784547,0.025941902360899854,106.90647609511379,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14']"
TSM,rf,3,60,selu,0.019852468078426753,0.02552245035905812,123.91861040295338,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14']"
TSM,rf,5,10,tanh,0.019851527625479013,0.02568213064636616,108.1897561788072,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14', 'HL_PCT', 'RSI_14']"
TSM,rf,5,10,relu,0.019820449305575857,0.025734448810949072,108.34338844058713,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14', 'HL_PCT', 'RSI_14']"
TSM,rf,5,10,selu,0.019572561366924767,0.025215560830328856,139.34959773376676,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14', 'HL_PCT', 'RSI_14']"
TSM,rf,5,20,tanh,0.01955104502012941,0.025408265201478795,113.81286955644565,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14', 'HL_PCT', 'RSI_14']"
TSM,rf,5,20,relu,0.01919984882238691,0.025068437766560026,136.5980088458818,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14', 'HL_PCT', 'RSI_14']"
TSM,rf,5,20,selu,0.019560062619710484,0.025532044971890017,111.99153496978013,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14', 'HL_PCT', 'RSI_14']"
TSM,rf,5,40,tanh,0.019483593144601158,0.02536268102568734,137.59256149266903,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14', 'HL_PCT', 'RSI_14']"
TSM,rf,5,40,relu,0.01891318862973472,0.024862293992388464,129.64497378511663,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14', 'HL_PCT', 'RSI_14']"
TSM,rf,5,40,selu,0.020394873872616053,0.02601152976520419,129.59313673959647,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14', 'HL_PCT', 'RSI_14']"
TSM,rf,5,60,tanh,0.019638160083442973,0.025387343244589123,132.40931298379027,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14', 'HL_PCT', 'RSI_14']"
TSM,rf,5,60,relu,0.018962500164959303,0.025171257185860944,139.74178236361533,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14', 'HL_PCT', 'RSI_14']"
TSM,rf,5,60,selu,0.019708828969537594,0.02509519441945667,134.4094505161946,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14', 'HL_PCT', 'RSI_14']"
TSM,rf,10,10,tanh,0.019467415225937226,0.025090134888625427,143.37678909163304,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14', 'HL_PCT', 'RSI_14', '%D', 'Return_lag1', 'default_spread', 'crude_oil', 'commodity_index']"
TSM,rf,10,10,relu,0.01955082708965717,0.025408021590301477,113.5137162180661,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14', 'HL_PCT', 'RSI_14', '%D', 'Return_lag1', 'default_spread', 'crude_oil', 'commodity_index']"
TSM,rf,10,10,selu,0.01967589558062394,0.025259712561983522,127.18603622582417,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14', 'HL_PCT', 'RSI_14', '%D', 'Return_lag1', 'default_spread', 'crude_oil', 'commodity_index']"
TSM,rf,10,20,tanh,0.019348224311625927,0.025123692214827263,136.71557544099696,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14', 'HL_PCT', 'RSI_14', '%D', 'Return_lag1', 'default_spread', 'crude_oil', 'commodity_index']"
TSM,rf,10,20,relu,0.019673767359424804,0.02547080307686746,167.23138292893242,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14', 'HL_PCT', 'RSI_14', '%D', 'Return_lag1', 'default_spread', 'crude_oil', 'commodity_index']"
TSM,rf,10,20,selu,0.01871215441791762,0.024956665397236445,119.39040819483672,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14', 'HL_PCT', 'RSI_14', '%D', 'Return_lag1', 'default_spread', 'crude_oil', 'commodity_index']"
TSM,rf,10,40,tanh,0.019556017346582178,0.025411713582736657,120.45418870254163,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14', 'HL_PCT', 'RSI_14', '%D', 'Return_lag1', 'default_spread', 'crude_oil', 'commodity_index']"
TSM,rf,10,40,relu,0.019708001896644334,0.025273249166288834,138.17013722063774,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14', 'HL_PCT', 'RSI_14', '%D', 'Return_lag1', 'default_spread', 'crude_oil', 'commodity_index']"
TSM,rf,10,40,selu,0.01944561384064395,0.025086794942826496,161.0390773487678,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14', 'HL_PCT', 'RSI_14', '%D', 'Return_lag1', 'default_spread', 'crude_oil', 'commodity_index']"
TSM,rf,10,60,tanh,0.02107069420226538,0.02681765081860408,178.39712750687505,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14', 'HL_PCT', 'RSI_14', '%D', 'Return_lag1', 'default_spread', 'crude_oil', 'commodity_index']"
TSM,rf,10,60,relu,0.019126529194831307,0.02496249062518057,125.76928077485188,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14', 'HL_PCT', 'RSI_14', '%D', 'Return_lag1', 'default_spread', 'crude_oil', 'commodity_index']"
TSM,rf,10,60,selu,0.02148539047587848,0.026782351021734877,168.87771703073196,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', '%K_14', 'HL_PCT', 'RSI_14', '%D', 'Return_lag1', 'default_spread', 'crude_oil', 'commodity_index']"
TSM,mi,3,10,tanh,0.019556872913417893,0.02537058693168322,142.52224217761886,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume']"
TSM,mi,3,10,relu,0.018848898076783225,0.024515683015511575,132.49232454142444,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume']"
TSM,mi,3,10,selu,0.0195085372442233,0.025406482179956884,134.2349320263108,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume']"
TSM,mi,3,20,tanh,0.02148245355167121,0.027118488608469327,138.1389642147863,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume']"
TSM,mi,3,20,relu,0.01935216721154188,0.025257646670514198,133.3429404327903,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume']"
TSM,mi,3,20,selu,0.019382327953451604,0.02524954947228455,133.36026100902745,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume']"
TSM,mi,3,40,tanh,0.02046232064433226,0.02598791497513806,242.84736556998098,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume']"
TSM,mi,3,40,relu,0.01907976686645696,0.024678616591779962,131.4179158062199,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume']"
TSM,mi,3,40,selu,0.019598130763876054,0.025388918710498188,127.54129252293905,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume']"
TSM,mi,3,60,tanh,0.019692158999607797,0.02529393672602694,132.46570914125607,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume']"
TSM,mi,3,60,relu,0.02011694697904058,0.026070872583821635,122.29580288595501,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume']"
TSM,mi,3,60,selu,0.01959630480045711,0.025833302535368897,100.69957595867052,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume']"
TSM,mi,5,10,tanh,0.019586348139386867,0.025263476323310545,159.8665379034312,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume', 'HL_PCT', 'ADI']"
TSM,mi,5,10,relu,0.021302545843741326,0.026145596509293736,187.18710108229203,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume', 'HL_PCT', 'ADI']"
TSM,mi,5,10,selu,0.021341214097264374,0.027185496136114994,148.2739473448439,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume', 'HL_PCT', 'ADI']"
TSM,mi,5,20,tanh,0.018698717371911377,0.024842743564517218,120.63158950005446,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume', 'HL_PCT', 'ADI']"
TSM,mi,5,20,relu,0.019744612018609886,0.025712557028235477,136.8949206870135,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume', 'HL_PCT', 'ADI']"
TSM,mi,5,20,selu,0.018790519486244953,0.02548118104081284,95.11629620966863,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume', 'HL_PCT', 'ADI']"
TSM,mi,5,40,tanh,0.019455026975244722,0.02526058126626844,136.4076227706135,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume', 'HL_PCT', 'ADI']"
TSM,mi,5,40,relu,0.019683548390877628,0.02557279703050312,134.30580625197962,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume', 'HL_PCT', 'ADI']"
TSM,mi,5,40,selu,0.019930895400661824,0.025904091136489366,122.09419828429438,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume', 'HL_PCT', 'ADI']"
TSM,mi,5,60,tanh,0.01945484332701098,0.025245950097777463,129.1164209260159,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume', 'HL_PCT', 'ADI']"
TSM,mi,5,60,relu,0.02050326037373078,0.02687108609771165,125.62505541011274,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume', 'HL_PCT', 'ADI']"
TSM,mi,5,60,selu,0.024681148195497434,0.030853374702596317,431.05721403467,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume', 'HL_PCT', 'ADI']"
TSM,mi,10,10,tanh,0.01932194197187984,0.025327064882370326,114.76670253350396,10,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume', 'HL_PCT', 'ADI', 'RSI_14', 'gold', '%D', 'Return_lag1']"
TSM,mi,10,10,relu,0.01998747840318491,0.025532801660739495,143.2382374418585,10,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume', 'HL_PCT', 'ADI', 'RSI_14', 'gold', '%D', 'Return_lag1']"
TSM,mi,10,10,selu,0.019159359655320066,0.025320334426767767,106.14676457060499,10,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume', 'HL_PCT', 'ADI', 'RSI_14', 'gold', '%D', 'Return_lag1']"
TSM,mi,10,20,tanh,0.019766285562854195,0.026137402880913676,98.66987130486349,10,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume', 'HL_PCT', 'ADI', 'RSI_14', 'gold', '%D', 'Return_lag1']"
TSM,mi,10,20,relu,0.02146875162332173,0.02827146141039822,169.86181007871946,10,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume', 'HL_PCT', 'ADI', 'RSI_14', 'gold', '%D', 'Return_lag1']"
TSM,mi,10,20,selu,0.019628058101001586,0.025289591568716924,140.5743939974642,10,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume', 'HL_PCT', 'ADI', 'RSI_14', 'gold', '%D', 'Return_lag1']"
TSM,mi,10,40,tanh,0.019585863870029432,0.0252333535674309,144.34055949541346,10,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume', 'HL_PCT', 'ADI', 'RSI_14', 'gold', '%D', 'Return_lag1']"
TSM,mi,10,40,relu,0.019530715581708106,0.02539436005491128,104.31652326068533,10,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume', 'HL_PCT', 'ADI', 'RSI_14', 'gold', '%D', 'Return_lag1']"
TSM,mi,10,40,selu,0.019802978016338114,0.02553537980832989,137.05345598891256,10,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume', 'HL_PCT', 'ADI', 'RSI_14', 'gold', '%D', 'Return_lag1']"
TSM,mi,10,60,tanh,0.019770505802116506,0.025532615380336944,122.98250536019842,10,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume', 'HL_PCT', 'ADI', 'RSI_14', 'gold', '%D', 'Return_lag1']"
TSM,mi,10,60,relu,0.01954350867318478,0.02456359942760327,220.7199132900351,10,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume', 'HL_PCT', 'ADI', 'RSI_14', 'gold', '%D', 'Return_lag1']"
TSM,mi,10,60,selu,0.0194856676748268,0.025533376920102775,124.15536085106199,10,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'Volume', 'HL_PCT', 'ADI', 'RSI_14', 'gold', '%D', 'Return_lag1']"
AVGO,manual,3,10,tanh,0.021548549613709903,0.032455581177678515,237.49885262976568,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
AVGO,manual,3,10,relu,0.0208393841217399,0.03237291126602448,129.22768120243418,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
AVGO,manual,3,10,selu,0.02180812916561155,0.03221399675293818,267.963688293717,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
AVGO,manual,3,20,tanh,0.021441311357913762,0.032748863473808815,233.2451211916029,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
AVGO,manual,3,20,relu,0.021265226486714205,0.03266516621101983,190.35588975864167,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
AVGO,manual,3,20,selu,0.022768969480986796,0.035148904327323816,182.46072578283125,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
AVGO,manual,3,40,tanh,0.021284740886883067,0.03296011765826025,165.42117881243445,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
AVGO,manual,3,40,relu,0.02147501208721857,0.03309966122663268,193.42563454747184,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
AVGO,manual,3,40,selu,0.020811523651120954,0.03240023692422293,117.9100390366429,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
AVGO,manual,3,60,tanh,0.02162874337453566,0.03314319289682738,197.17076082761332,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
AVGO,manual,3,60,relu,0.021367500061254305,0.03282536767866334,193.35180377888008,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
AVGO,manual,3,60,selu,0.0220649435745836,0.03333374928541037,254.78119648583152,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
AVGO,corr,3,10,tanh,0.0214449438183339,0.03262312403103117,283.29649995746547,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
AVGO,corr,3,10,relu,0.023436295703867155,0.0345708237160155,339.0960330080985,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
AVGO,corr,3,10,selu,0.020400694803941487,0.03163476639458937,176.30025119468436,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
AVGO,corr,3,20,tanh,0.021297826361589077,0.0341536452922732,250.30937146947107,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
AVGO,corr,3,20,relu,0.024671661809896467,0.03392309301877611,431.0038216139252,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
AVGO,corr,3,20,selu,0.020260470515679273,0.03205658474720539,171.5381130261403,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
AVGO,corr,3,40,tanh,0.02139776328153662,0.03295256337728461,250.34483005601766,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
AVGO,corr,3,40,relu,0.020221367410789483,0.031359259881152284,184.86746722565059,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
AVGO,corr,3,40,selu,0.021581274844149057,0.033198669520480686,193.84432388984342,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
AVGO,corr,3,60,tanh,0.02240024129787426,0.033157421425321174,296.19582311375393,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
AVGO,corr,3,60,relu,0.024587610705047697,0.03630412903259533,345.3173497840293,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
AVGO,corr,3,60,selu,0.021817949012010503,0.032476074741846356,253.95421578227717,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
AVGO,corr,5,10,tanh,0.023075177510527144,0.03320410287002472,374.7448203152274,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14']"
AVGO,corr,5,10,relu,0.023978760592569107,0.033719183688808385,611.0124831666142,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14']"
AVGO,corr,5,10,selu,0.02333004731687021,0.0344428443254719,300.57409201523143,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14']"
AVGO,corr,5,20,tanh,0.021397942268207952,0.03365807498435807,231.70509586790158,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14']"
AVGO,corr,5,20,relu,0.024943291025251436,0.035022769757754195,453.77095028771566,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14']"
AVGO,corr,5,20,selu,0.02186711009328044,0.03255956706833796,280.63343389454644,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14']"
AVGO,corr,5,40,tanh,0.021137038434398465,0.03240550389526669,220.72376442000578,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14']"
AVGO,corr,5,40,relu,0.021312279111183212,0.03346368547830819,209.84152756580806,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14']"
AVGO,corr,5,40,selu,0.02063782860856359,0.03220459963020289,207.02744906403817,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'MACD(12,26,9)', 'RSI_14']"
